Dia;Dia;TM;TX;TN;HRM;PPT;PM;Volum
2010-07-10;2010-07-10;23.3;29.4;18.2;66.0;0.0;921.3;101.555522
2010-07-11;2010-07-11;23.7;31.6;18.6;54.0;0.0;920.2;101.416305
2010-07-12;2010-07-12;23.8;31.8;18.1;48.0;0.0;917.3;101.381519
2010-07-13;2010-07-13;23.0;30.8;16.4;58.0;0.0;915.4;101.451098
2010-07-14;2010-07-14;23.6;30.6;17.9;62.0;0.0;913.2;101.485898
2010-07-15;2010-07-15;21.7;29.2;17.1;75.0;0.0;916.9;101.451098
2010-07-16;2010-07-16;23.2;31.0;16.7;62.0;0.0;918.1;101.416305
2010-07-17;2010-07-17;22.6;29.3;17.2;71.0;0.0;921.1;101.346741
2010-07-18;2010-07-18;21.8;30.3;15.6;72.0;0.0;921.7;101.277207
2010-07-19;2010-07-19;20.8;30.0;15.9;81.0;46.9;919.8;101.138229
2010-07-20;2010-07-20;21.7;27.4;16.6;69.0;0.0;916.5;101.172962
2010-07-21;2010-07-21;21.9;28.2;16.1;63.0;0.0;913.7;101.172962
2010-07-22;2010-07-22;19.8;25.2;15.0;79.0;1.8;915.6;101.103503
2010-07-23;2010-07-23;18.4;24.2;15.0;83.0;7.2;920.3;101.172962
2010-07-24;2010-07-24;17.2;24.2;10.3;73.0;0.0;921.4;102.183469
2010-07-25;2010-07-25;18.7;26.3;13.1;73.0;0.0;917.3;102.393318
2010-07-26;2010-07-26;18.8;26.6;13.3;76.0;0.0;916.9;102.358325
2010-07-27;2010-07-27;20.3;28.1;13.5;68.0;0.0;919.7;102.288361
2010-07-28;2010-07-28;21.8;30.3;16.4;66.0;17.3;920.1;102.14852
2010-07-29;2010-07-29;19.1;26.2;16.1;86.0;0.1;916.5;102.008798
2010-07-30;2010-07-30;18.9;25.1;16.3;85.0;0.8;916.4;101.904085
2010-07-31;2010-07-31;20.1;26.4;16.7;85.0;0.0;918.3;101.834313
2010-08-01;2010-08-01;21.1;27.6;16.9;75.0;0.0;918.6;101.694858
2010-08-02;2010-08-02;18.5;25.2;12.7;85.0;35.9;918.3;101.520706
2010-08-03;2010-08-03;16.6;22.2;12.2;88.0;0.0;917.9;101.555522
2010-08-04;2010-08-04;18.3;24.3;13.8;82.0;0.0;915.0;101.72971
2010-08-05;2010-08-05;18.1;25.8;13.9;81.0;0.8;913.8;101.72971
2010-08-06;2010-08-06;17.6;23.9;13.6;73.0;0.0;917.6;101.660012
2010-08-07;2010-08-07;20.0;28.4;12.6;75.0;0.0;919.9;101.520706
2010-08-08;2010-08-08;22.1;28.4;17.0;68.0;0.0;920.0;101.485898
2010-08-09;2010-08-09;21.3;29.2;16.6;70.0;0.3;918.6;101.416305
2010-08-10;2010-08-10;20.5;29.2;15.4;76.0;25.5;918.8;101.346741
2010-08-11;2010-08-11;20.8;27.2;15.7;80.0;0.0;918.5;101.277207
2010-08-12;2010-08-12;17.4;23.6;12.1;83.0;12.9;917.1;101.138229
2010-08-13;2010-08-13;15.8;22.0;12.0;87.0;0.0;916.7;100.999371
2010-08-14;2010-08-14;14.5;20.0;11.8;86.0;3.6;915.8;100.860632
2010-08-15;2010-08-15;15.2;22.7;10.2;76.0;0.0;917.9;100.756657
2010-08-16;2010-08-16;16.3;23.7;10.9;72.0;0.0;921.0;100.652749
2010-08-17;2010-08-17;19.0;26.8;13.3;80.0;0.0;919.3;100.548908
2010-08-18;2010-08-18;20.4;26.6;16.0;82.0;0.0;916.0;100.375991
2010-08-19;2010-08-19;18.4;23.4;15.4;87.0;4.7;918.0;100.203261
2010-08-20;2010-08-20;20.1;27.2;14.3;82.0;0.1;922.6;100.134222
2010-08-21;2010-08-21;23.1;31.1;17.1;69.0;0.0;925.3;100.065212
2010-08-22;2010-08-22;23.8;31.7;17.5;60.0;0.0;920.7;99.996233
2010-08-23;2010-08-23;22.7;30.4;16.7;58.0;0.0;914.5;99.823915
2010-08-24;2010-08-24;21.7;28.7;17.1;76.0;0.0;916.5;99.686197
2010-08-25;2010-08-25;22.4;30.9;16.2;72.0;0.0;920.5;99.479843
2010-08-26;2010-08-26;23.8;32.9;17.9;63.0;0.0;918.5;99.27376
2010-08-27;2010-08-27;23.3;30.4;17.0;49.0;0.0;915.1;99.067946
2010-08-28;2010-08-28;18.7;26.4;11.6;70.0;0.0;917.9;98.896639
2010-08-29;2010-08-29;17.9;24.9;13.2;73.0;0.0;918.5;98.657124
2010-08-30;2010-08-30;16.7;23.4;13.2;82.0;0.1;917.4;98.452115
2010-08-31;2010-08-31;17.5;25.6;11.0;74.0;0.0;916.7;98.111026
2010-09-01;2010-09-01;17.9;24.3;12.6;85.0;0.0;914.1;98.008844
2010-09-02;2010-09-02;17.6;24.3;14.3;88.0;36.8;915.9;97.804679
2010-09-03;2010-09-03;18.6;26.0;13.0;81.0;0.1;918.3;97.634744
2010-09-04;2010-09-04;19.8;27.1;15.4;71.0;0.0;918.2;97.464993
2010-09-05;2010-09-05;20.2;27.7;14.8;79.0;0.0;917.4;97.261537
2010-09-06;2010-09-06;19.7;27.1;14.9;75.0;0.1;914.0;97.058345
2010-09-07;2010-09-07;15.7;21.9;11.8;90.0;29.4;907.6;96.855421
2010-09-08;2010-09-08;13.2;20.9;9.1;88.0;0.2;912.7;96.787838
2010-09-09;2010-09-09;15.35;22.35;9.8;84.0;0.1;915.9000000000001;96.551534
2010-09-10;2010-09-10;15.35;23.8;11.5;84.0;0.0;915.9000000000001;96.416666
2010-09-11;2010-09-11;17.5;25.4;13.2;80.0;0.0;919.1;96.281918
2010-09-12;2010-09-12;17.1;25.4;13.6;88.0;50.2;921.7;96.147289
2010-09-13;2010-09-13;16.2;23.5;11.7;85.0;0.0;924.1;95.979171
2010-09-14;2010-09-14;17.0;24.0;12.5;81.0;0.0;924.1;95.777679
2010-09-15;2010-09-15;18.1;26.4;12.4;72.0;0.0;920.1;95.576458
2010-09-16;2010-09-16;17.8;22.8;15.0;78.0;11.3;916.3;95.375511
2010-09-17;2010-09-17;15.1;20.0;12.4;97.0;21.3;913.7;95.30859
2010-09-18;2010-09-18;13.0;14.8;12.1;99.0;3.8;915.0;95.509445
2010-09-19;2010-09-19;13.2;19.8;8.8;87.0;0.0;917.6;95.94557
2010-09-20;2010-09-20;15.0;20.5;10.6;86.0;1.7;918.6;95.979171
2010-09-21;2010-09-21;14.7;17.2;13.4;99.0;4.5;919.1;96.080019
2010-09-22;2010-09-22;16.5;22.2;12.6;87.0;0.1;921.2;96.11365
2010-09-23;2010-09-23;16.0;19.9;13.8;92.0;0.0;916.5;96.046396
2010-09-24;2010-09-24;14.2;19.0;9.5;89.0;5.2;909.6;96.01278
2010-09-25;2010-09-25;11.7;18.9;6.6;68.0;0.0;909.3;96.01278
2010-09-26;2010-09-26;10.5;17.7;4.8;68.0;0.0;910.5;95.94557
2010-09-27;2010-09-27;9.7;16.8;3.9;75.0;0.0;914.0;95.844813
2010-09-28;2010-09-28;10.7;17.1;6.8;80.0;0.0;917.1;95.744123
2010-09-29;2010-09-29;12.1;19.5;6.9;81.0;0.0;918.4;95.677034
2010-09-30;2010-09-30;14.1;20.2;8.9;80.0;0.0;918.2;95.576458
2010-10-01;2010-10-01;14.6;20.4;12.2;89.0;0.0;915.9;95.509445
2010-10-02;2010-10-02;14.7;20.0;11.5;92.0;0.0;916.1;95.408983
2010-10-03;2010-10-03;14.9;21.0;11.0;91.0;0.0;911.0;95.342046
2010-10-04;2010-10-04;14.0;18.9;10.0;81.0;0.9;906.1;95.241699
2010-10-05;2010-10-05;13.6;20.4;9.7;72.0;0.0;913.6;95.174839
2010-10-06;2010-10-06;14.7;23.1;8.0;76.0;0.0;914.2;95.074606
2010-10-07;2010-10-07;15.4;23.1;11.1;80.0;0.0;917.2;94.94107
2010-10-08;2010-10-08;16.9;22.1;12.5;82.0;0.0;916.6;94.774324
2010-10-09;2010-10-09;16.1;21.9;12.4;86.0;0.5;913.8;94.641066
2010-10-10;2010-10-10;12.5;15.0;11.4;100.0;58.5;901.8;94.408162
2010-10-11;2010-10-11;11.0;13.4;9.3;98.0;8.3;903.2;95.408983
2010-10-12;2010-10-12;11.6;14.2;10.3;86.0;1.8;905.9;96.889223
2010-10-13;2010-10-13;12.5;17.6;9.9;87.0;0.9;909.7;98.179185
2010-10-14;2010-10-14;10.1;14.1;7.5;95.0;0.0;912.2;98.896639
2010-10-15;2010-10-15;8.2;13.5;5.7;94.0;0.1;911.3;99.27376
2010-10-16;2010-10-16;7.2;13.4;3.3;92.0;0.1;911.2;99.548598
2010-10-17;2010-10-17;7.0;13.9;2.6;60.0;0.0;912.6;99.720615
2010-10-18;2010-10-18;8.1;15.3;0.5;36.0;0.0;915.1;99.823915
2010-10-19;2010-10-19;6.0;13.5;-1.0;67.0;0.0;915.4;99.89282
2010-10-20;2010-10-20;7.6;14.0;1.9;78.0;0.0;916.9;99.927283
2010-10-21;2010-10-21;9.2;14.4;5.3;82.0;0.0;921.4;99.927283
2010-10-22;2010-10-22;9.9;15.9;5.0;88.0;0.0;921.1;99.927283
2010-10-23;2010-10-23;10.9;17.0;8.0;89.0;0.0;917.8;99.89282
2010-10-24;2010-10-24;9.8;14.3;6.9;90.0;0.0;912.5;99.823915
2010-10-25;2010-10-25;6.5;9.2;2.8;39.0;0.0;912.4;99.755041
2010-10-26;2010-10-26;7.3;13.1;1.6;43.0;0.0;919.2;99.996233
2010-10-27;2010-10-27;8.9;16.2;2.9;52.0;0.0;923.6;99.858364
2010-10-28;2010-10-28;11.4;18.2;7.0;45.0;0.0;922.5;99.789475
2010-10-29;2010-10-29;10.6;15.4;7.2;65.0;0.0;916.4;99.686197
2010-10-30;2010-10-30;8.9;12.3;7.1;88.0;2.0;908.2;99.514217
2010-10-31;2010-10-31;8.8;14.0;5.9;88.0;1.0;899.6;99.376768
2010-11-01;2010-11-01;7.9;13.0;4.0;88.0;0.0;907.4;99.239439
2010-11-02;2010-11-02;12.5;18.1;7.3;46.0;0.0;915.6;99.033669
2010-11-03;2010-11-03;10.7;16.9;5.1;70.0;0.0;922.4;98.8624
2010-11-04;2010-11-04;12.5;19.6;8.0;74.0;0.0;928.1;98.691318
2010-11-05;2010-11-05;12.0;18.0;8.5;85.0;0.0;928.2;98.486264
2010-11-06;2010-11-06;9.5;15.3;5.8;95.0;0.0;920.9;98.281478
2010-11-07;2010-11-07;7.5;9.8;1.9;97.0;0.1;906.9;98.111026
2010-11-08;2010-11-08;2.2;5.3;0.2;96.0;0.1;893.6;97.940759
2010-11-09;2010-11-09;5.2;12.2;0.4;81.0;0.1;887.4;97.736682
2010-11-10;2010-11-10;5.0;12.0;0.5;81.0;0.0;900.5;97.600779
2010-11-11;2010-11-11;4.5;11.0;-0.8;81.0;0.0;916.2;97.566821
2010-11-12;2010-11-12;8.9;16.3;3.6;76.0;0.0;918.1;97.363232
2010-11-13;2010-11-13;8.7;16.1;4.9;87.0;0.0;912.6;97.159908
2010-11-14;2010-11-14;9.6;15.9;5.4;86.0;0.0;908.7;96.990674
2010-11-15;2010-11-15;5.8;8.9;0.6;96.0;3.5;911.3;96.787838
2010-11-16;2010-11-16;4.7;13.3;0.2;63.0;0.0;914.6;96.619012
2010-11-17;2010-11-17;2.8;5.8;0.2;67.0;0.8;908.7;96.551534
2010-11-18;2010-11-18;2.3;5.2;0.2;94.0;0.0;912.3;96.585269
2010-11-19;2010-11-19;3.6;6.5;0.6;90.0;0.0;915.5;96.416666
2010-11-20;2010-11-20;2.7;4.6;0.1;93.0;4.7;908.9;96.214588
2010-11-21;2010-11-21;2.6;6.6;-0.2;95.0;0.0;901.7;96.046396
2010-11-22;2010-11-22;2.8;8.3;0.1;90.0;0.0;903.4;95.844813
2010-11-23;2010-11-23;1.2;7.2;-2.3;90.0;0.0;907.6;95.609976
2010-11-24;2010-11-24;1.1;6.5;-1.7;86.0;0.0;910.6;95.375511
2010-11-25;2010-11-25;-0.4;4.8;-2.5;92.0;0.0;907.8;95.14142
2010-11-26;2010-11-26;-0.6;6.2;-3.2;84.0;0.0;906.7;94.907706
2010-11-27;2010-11-27;0.7;6.9;-4.0;66.0;0.0;902.4;94.641066
2010-11-28;2010-11-28;1.4;5.5;-2.8;73.0;0.0;900.4;94.541203
2010-11-29;2010-11-29;0.0;3.0;-4.4;78.0;0.0;905.4;94.341687
2010-11-30;2010-11-30;2.4;5.1;0.2;96.0;20.8;898.5;94.175638
2010-12-01;2010-12-01;1.5;6.7;-1.7;94.0;0.0;899.2;94.076102
2010-12-02;2010-12-02;-0.6;5.0;-4.0;87.0;0.0;905.6;93.910365
2010-12-03;2010-12-03;-1.8;4.4;-5.9;77.0;0.0;910.0;93.744823
2010-12-04;2010-12-04;-1.4;4.3;-5.6;72.0;0.0;917.6;93.48466666700001
2010-12-05;2010-12-05;3.5;7.5;-1.5;72.0;0.2;912.3;93.321871886
2010-12-06;2010-12-06;9.7;13.8;6.0;81.0;0.1;903.8;93.18514583299999
2010-12-07;2010-12-07;10.9;15.8;7.2;77.0;0.0;904.7;93.121552083
2010-12-08;2010-12-08;10.4;14.3;7.2;83.0;4.8;909.6;93.11696875
2010-12-09;2010-12-09;8.4;11.4;6.9;92.0;0.4;919.3;93.1379375
2010-12-10;2010-12-10;5.1;10.3;1.7;93.0;0.0;926.3;93.14229166700001
2010-12-11;2010-12-11;6.3;13.2;1.9;57.0;0.0;922.5;93.10436458299999
2010-12-12;2010-12-12;9.3;15.3;5.4;38.0;0.0;912.8;93.0279375
2010-12-13;2010-12-13;4.5;9.3;1.0;81.0;0.0;912.5;92.944520833
2010-12-14;2010-12-14;1.7;4.1;-3.0;94.0;0.0;916.8;92.854548611
2010-12-15;2010-12-15;0.1;4.2;-3.6;34.0;0.0;917.5;92.7411875
2010-12-16;2010-12-16;-0.8;4.4;-3.8;46.0;0.0;914.4;92.6215625
2010-12-17;2010-12-17;-2.4;4.2;-5.4;83.0;0.0;902.4;92.49829268299999
2010-12-18;2010-12-18;-0.8;4.4;-4.2;80.0;0.0;902.7;92.342805556
2010-12-19;2010-12-19;3.6;10.9;0.1;69.0;0.0;902.5;92.183329861
2010-12-20;2010-12-20;1.6;8.8;-1.7;84.0;0.0;908.6;92.015538194
2010-12-21;2010-12-21;3.8;6.8;-1.5;94.0;12.8;903.5;91.887684028
2010-12-22;2010-12-22;7.2;8.7;4.5;99.0;10.1;898.9;91.857243056
2010-12-23;2010-12-23;6.4;8.7;2.3;99.0;4.0;894.7;92.287145833
2010-12-24;2010-12-24;1.9;7.8;-2.0;74.0;0.0;901.6;92.81252777799999
2010-12-25;2010-12-25;-0.2;7.2;-3.6;45.0;0.0;908.8;93.058989583
2010-12-26;2010-12-26;-2.6;2.4;-7.5;57.0;0.0;914.9;93.14355208299999
2010-12-27;2010-12-27;0.5;5.9;-1.7;47.0;0.0;917.9;93.184
2010-12-28;2010-12-28;2.8;9.5;-1.6;67.0;0.0;917.9;93.21127083299999
2010-12-29;2010-12-29;4.5;10.3;1.9;65.0;0.0;917.6;93.2644375
2010-12-30;2010-12-30;4.6;7.5;1.7;87.0;0.0;917.0;93.28735763899999
2010-12-31;2010-12-31;5.6;9.5;3.1;90.0;0.0;917.4;93.283
2011-01-01;2011-01-01;5.4;10.0;3.1;91.0;0.0;917.0;93.254697917
2011-01-02;2011-01-02;3.2;7.5;0.2;93.0;0.0;914.6;93.221927083
2011-01-03;2011-01-03;-0.1;4.9;-3.5;92.0;0.0;916.7;93.17540625
2011-01-04;2011-01-04;-0.5;5.0;-3.5;88.0;0.0;914.8;93.124760417
2011-01-05;2011-01-05;3.2;6.9;-1.4;87.0;0.0;912.7;93.06976041700001
2011-01-06;2011-01-06;8.2;11.9;4.6;87.0;0.0;912.6;93.00829389299999
2011-01-07;2011-01-07;9.7;15.0;6.3;77.0;0.0;914.5;92.94509375
2011-01-08;2011-01-08;6.8;12.8;2.5;81.0;0.0;915.8;92.881159722
2011-01-09;2011-01-09;8.1;12.5;5.3;75.0;0.0;915.5;92.81627083299999
2011-01-10;2011-01-10;2.9;5.4;0.1;97.0;0.0;917.5;92.746430556
2011-01-11;2011-01-11;3.9;10.4;0.1;87.0;0.0;916.4;92.66300361
2011-01-12;2011-01-12;6.0;13.2;1.3;82.0;0.0;922.2;92.58192592600001
2011-01-13;2011-01-13;7.3;13.1;4.1;77.0;0.0;922.6;92.34753125
2011-01-14;2011-01-14;9.0;15.1;5.8;68.0;0.0;921.5;92.125510417
2011-01-15;2011-01-15;7.2;12.8;3.6;80.0;0.0;925.8;92.00613541700001
2011-01-16;2011-01-16;8.6;15.7;4.7;68.0;0.0;925.6;91.81868402799999
2011-01-17;2011-01-17;6.7;13.5;3.8;76.0;0.0;925.6;91.622159722
2011-01-18;2011-01-18;7.3;12.6;4.4;61.0;0.0;924.5;91.426638889
2011-01-19;2011-01-19;5.6;10.4;2.7;81.0;0.0;921.6;91.231836806
2011-01-20;2011-01-20;3.0;8.1;-1.1;74.0;0.0;918.5;91.02815625
2011-01-21;2011-01-21;-1.1;2.2;-3.1;35.0;0.0;917.1;90.812295139
2011-01-22;2011-01-22;-3.3;2.3;-7.3;50.0;0.0;916.1;90.60386458299999
2011-01-23;2011-01-23;-4.6;2.1;-9.5;69.0;0.0;916.7;90.39777777799999
2011-01-24;2011-01-24;-3.0;4.0;-6.6;66.0;0.0;917.9;90.18958680600001
2011-01-25;2011-01-25;-1.3;5.7;-5.3;65.0;0.0;915.5;89.97997569399998
2011-01-26;2011-01-26;-1.6;4.2;-5.4;75.0;0.0;907.5;88.863541667
2011-01-27;2011-01-27;1.2;4.5;-3.4;77.0;0.1;904.5;89.06721527799999
2011-01-28;2011-01-28;2.4;4.7;0.1;85.0;20.2;907.8;89.27088888899998
2011-01-29;2011-01-29;2.9;8.9;0.2;92.0;1.1;906.1;89.140666667
2011-01-30;2011-01-30;1.9;5.3;0.0;90.0;17.2;909.4;88.959444444
2011-01-31;2011-01-31;1.9;7.8;-0.5;91.0;8.7;914.4;88.83398958299999
2011-02-01;2011-02-01;0.9;6.7;-2.1;79.0;0.0;918.6;88.72200000000002
2011-02-02;2011-02-02;3.0;11.0;-4.5;54.0;0.0;920.5;88.672354839
2011-02-03;2011-02-03;3.9;7.8;-1.5;51.0;0.0;924.5;88.56275
2011-02-04;2011-02-04;4.9;12.1;0.2;70.0;0.0;929.1;88.437152778
2011-02-05;2011-02-05;8.9;17.4;2.6;53.0;0.0;929.5;88.307111111
2011-02-06;2011-02-06;11.0;17.3;7.0;38.0;0.0;927.6;88.179805556
2011-02-07;2011-02-07;8.3;15.1;4.3;60.0;0.0;924.5;88.04986805600002
2011-02-08;2011-02-08;7.6;15.1;4.0;61.0;0.0;920.9;87.921711806
2011-02-09;2011-02-09;7.1;14.6;3.5;59.0;0.0;920.3;87.797829861
2011-02-10;2011-02-10;6.7;14.2;3.2;61.0;0.0;921.4;87.612571429
2011-02-11;2011-02-11;5.1;11.7;1.3;75.0;0.0;918.9;87.619666667
2011-02-12;2011-02-12;4.6;11.1;0.0;87.0;0.0;917.2;87.53253472200001
2011-02-13;2011-02-13;5.2;11.4;0.2;75.0;0.0;911.0;87.44182291700001
2011-02-14;2011-02-14;3.7;6.7;0.0;88.0;2.1;907.1;86.77090972200001
2011-02-15;2011-02-15;1.4;4.3;-1.0;86.0;0.0;901.9;87.250423611
2011-02-16;2011-02-16;2.9;9.4;-1.1;78.0;0.0;897.7;86.850934028
2011-02-17;2011-02-17;2.8;6.6;0.1;90.0;3.5;897.0;87.055072917
2011-02-18;2011-02-18;4.3;11.2;0.6;83.0;0.0;911.3;86.94866666700001
2011-02-19;2011-02-19;6.0;13.8;1.4;76.0;0.0;913.1;86.84525347200001
2011-02-20;2011-02-20;5.0;10.3;1.9;88.0;0.0;913.4;86.744600694
2011-02-21;2011-02-21;4.1;9.1;0.7;85.0;0.0;913.5;86.635121528
2011-02-22;2011-02-22;8.2;16.4;-0.5;60.0;0.0;909.9;86.536045139
2011-02-23;2011-02-23;6.7;12.6;2.1;84.0;0.0;918.6;86.425458333
2011-02-24;2011-02-24;7.3;12.1;4.7;88.0;0.0;923.4;86.312722222
2011-02-25;2011-02-25;8.5;16.4;3.2;77.0;0.0;922.5;86.2265625
2011-02-26;2011-02-26;9.4;15.4;5.8;68.0;0.0;919.2;86.109975694
2011-02-27;2011-02-27;4.7;9.3;-0.4;57.0;0.0;916.3;85.99145138899998
2011-02-28;2011-02-28;3.2;9.9;-0.9;43.0;0.0;914.2;85.893152778
2011-03-01;2011-03-01;5.2;11.1;0.5;38.0;0.0;915.7;85.801243056
2011-03-02;2011-03-02;3.6;9.7;-0.9;61.0;0.0;915.6;85.652840278
2011-03-03;2011-03-03;0.9;2.6;-0.8;91.0;3.7;917.6;85.533399306
2011-03-04;2011-03-04;3.4;8.2;0.5;81.0;0.0;919.2;85.428736111
2011-03-05;2011-03-05;5.5;13.2;0.9;72.0;0.0;918.6;85.319243056
2011-03-06;2011-03-06;6.0;13.8;0.9;67.0;0.0;917.7;85.199708333
2011-03-07;2011-03-07;7.6;15.6;3.0;62.0;0.0;921.1;85.053239583
2011-03-08;2011-03-08;4.9;9.1;3.1;86.0;0.3;924.6;84.894305556
2011-03-09;2011-03-09;5.4;13.1;0.5;83.0;0.1;921.8;84.714482639
2011-03-10;2011-03-10;7.1;15.3;1.6;80.0;0.0;922.1;84.596784722
2011-03-11;2011-03-11;7.4;15.3;3.7;79.0;0.0;917.7;84.397003472
2011-03-12;2011-03-12;5.7;7.1;4.1;96.0;41.6;906.1;84.46752083300001
2011-03-13;2011-03-13;6.7;12.6;4.4;94.0;0.8;903.9;82.812263889
2011-03-14;2011-03-14;7.0;9.0;5.6;94.0;13.6;909.0;87.221059028
2011-03-15;2011-03-15;6.6;8.3;4.9;98.0;42.0;903.0;90.62978472200001
2011-03-16;2011-03-16;7.0;10.5;3.9;94.0;0.5;901.0;97.03069444399999
2011-03-17;2011-03-17;8.8;14.6;5.0;68.0;0.0;911.4;99.47087847200001
2011-03-18;2011-03-18;10.0;17.3;3.4;60.0;0.0;920.4;100.560854167
2011-03-19;2011-03-19;7.8;15.2;3.2;82.0;0.0;922.1;101.268600694
2011-03-20;2011-03-20;7.5;14.5;2.8;82.0;0.0;922.9;101.99775347200001
2011-03-21;2011-03-21;7.0;13.6;3.0;73.0;1.1;924.8;102.55282638899999
2011-03-22;2011-03-22;4.3;10.1;1.2;79.0;0.1;927.8;103.059642361
2011-03-23;2011-03-23;6.6;14.3;-0.2;55.0;0.0;929.4;103.76406597200001
2011-03-24;2011-03-24;7.4;15.4;1.9;58.0;0.0;929.0;104.06246527799999
2011-03-25;2011-03-25;8.0;16.5;2.7;68.0;0.0;921.9;104.220423611
2011-03-26;2011-03-26;9.8;18.2;4.5;82.0;0.0;916.2;104.364454861
2011-03-27;2011-03-27;8.8;14.7;4.4;83.0;1.7;911.9;104.46759722200001
2011-03-28;2011-03-28;8.2;16.3;3.3;81.0;0.0;914.5;104.693579861
2011-03-29;2011-03-29;7.4;13.2;5.4;93.0;19.3;916.6;104.926767361
2011-03-30;2011-03-30;8.1;14.0;4.1;88.0;0.3;919.9;105.16098958299999
2011-03-31;2011-03-31;11.6;20.8;5.1;80.0;0.0;925.0;104.61628223
2011-04-01;2011-04-01;14.2;22.6;8.0;73.0;0.0;924.0;105.579541667
2011-04-02;2011-04-02;13.1;21.6;7.6;64.0;0.0;919.6;105.95126041700001
2011-04-03;2011-04-03;15.4;22.9;8.7;53.0;0.0;916.5;106.378857639
2011-04-04;2011-04-04;12.9;18.3;8.6;84.0;0.0;921.5;105.700879859
2011-04-05;2011-04-05;14.6;21.0;10.1;79.0;0.0;925.3;107.23344097200001
2011-04-06;2011-04-06;15.5;23.5;10.3;64.0;0.0;926.9;107.2770625
2011-04-07;2011-04-07;16.7;24.9;10.2;54.0;0.0;926.8;107.194451389
2011-04-08;2011-04-08;19.0;27.3;13.5;49.0;0.0;922.2;107.05975
2011-04-09;2011-04-09;19.2;27.4;13.0;52.0;0.0;919.2;106.939149306
2011-04-10;2011-04-10;16.5;22.9;9.8;62.0;0.9;919.3;106.909489583
2011-04-11;2011-04-11;13.9;22.8;7.6;74.0;0.0;921.5;106.868875
2011-04-12;2011-04-12;12.7;20.1;6.3;76.0;0.0;922.1;106.758277778
2011-04-13;2011-04-13;11.1;17.8;6.4;81.0;0.0;919.2;106.592805556
2011-04-14;2011-04-14;9.6;12.8;7.0;88.0;0.4;913.3;106.389461806
2011-04-15;2011-04-15;9.3;16.9;4.7;76.0;0.5;913.5;106.184680556
2011-04-16;2011-04-16;9.4;16.8;3.9;77.0;0.0;918.1;106.011357639
2011-04-17;2011-04-17;11.2;18.8;5.7;66.0;0.0;919.6;105.79306597200001
2011-04-18;2011-04-18;9.9;18.0;3.8;59.0;0.0;918.7;105.553520833
2011-04-19;2011-04-19;9.1;15.7;3.3;68.0;0.0;914.6;105.383614583
2011-04-20;2011-04-20;10.0;15.4;4.6;74.0;0.0;915.4;105.234423611
2011-04-21;2011-04-21;11.3;18.1;6.7;62.0;0.2;914.2;105.07553472200001
2011-04-22;2011-04-22;9.7;13.4;8.0;73.0;0.6;909.3;104.90407291700001
2011-04-23;2011-04-23;9.3;12.8;7.4;93.0;14.7;910.3;104.81039583299999
2011-04-24;2011-04-24;11.2;16.4;7.8;80.0;0.3;914.6;104.94027083299999
2011-04-25;2011-04-25;12.4;19.2;7.5;73.0;0.8;914.6;105.03019097200001
2011-04-26;2011-04-26;14.2;20.2;9.4;62.0;0.0;913.9;105.09227430600001
2011-04-27;2011-04-27;13.5;20.7;8.5;62.0;7.0;914.2;105.13399305600001
2011-04-28;2011-04-28;9.5;17.3;5.7;89.0;9.5;911.9;105.231961806
2011-04-29;2011-04-29;9.7;16.7;5.8;84.0;0.6;906.9;105.38125
2011-04-30;2011-04-30;11.5;17.9;6.8;75.0;1.1;904.7;105.506666667
2011-05-01;2011-05-01;11.6;18.8;6.6;78.0;0.1;906.5;105.589711806
2011-05-02;2011-05-02;11.5;18.3;6.8;75.0;0.0;905.2;105.663236111
2011-05-03;2011-05-03;11.5;18.9;6.8;84.0;1.0;910.9;105.70428125
2011-05-04;2011-05-04;13.1;19.9;7.4;75.0;0.1;916.5;105.730100694
2011-05-05;2011-05-05;13.7;19.8;9.3;76.0;0.0;919.8;105.751
2011-05-06;2011-05-06;14.6;21.0;10.5;61.0;0.0;921.1;105.751
2011-05-07;2011-05-07;13.6;17.1;8.7;73.0;6.1;918.9;105.782170139
2011-05-08;2011-05-08;14.1;21.0;8.6;85.0;1.0;919.0;105.787631944
2011-05-09;2011-05-09;17.1;23.6;11.1;71.0;0.0;922.6;105.81351736100001
2011-05-10;2011-05-10;15.9;22.6;10.2;66.0;0.0;926.1;105.80039236100001
2011-05-11;2011-05-11;16.1;24.9;10.2;73.0;14.9;923.0;105.78267307700001
2011-05-12;2011-05-12;15.4;23.6;10.1;77.0;14.8;920.4;103.934013514
2011-05-13;2011-05-13;15.9;22.9;10.2;77.0;0.0;919.9;106.531229167
2011-05-14;2011-05-14;14.4;23.9;9.1;86.0;19.0;918.8;106.696073394
2011-05-15;2011-05-15;12.1;19.7;6.2;78.0;0.1;922.5;107.8
2011-05-16;2011-05-16;12.6;20.0;6.2;76.0;0.0;924.9;107.96733962299999
2011-05-17;2011-05-17;15.8;22.4;9.1;67.0;0.0;922.1;108.22059027799999
2011-05-18;2011-05-18;16.7;23.0;10.8;59.0;0.0;918.1;108.338298611
2011-05-19;2011-05-19;15.2;22.4;9.4;48.0;0.0;917.9;108.245788194
2011-05-20;2011-05-20;15.3;21.9;8.9;55.0;0.0;919.9;108.028263889
2011-05-21;2011-05-21;15.6;22.8;10.8;63.0;5.3;920.4;107.745572917
